worker_id,worker_name,gig_segment,account_tenure_days,kyc_tier,gender,age_band,risk_score,is_active,preferred_channel
val_2119,Kojo Ofori,E-commerce Reseller,1619,Tier 3 (Address + Income Verified),Male,45-54,78.05492905,TRUE,Mobile App (Android)
val_2120,Sipho Dlamini,E-commerce Reseller,1351,Tier 3 (Address + Income Verified),Male,18-24,34.78160323,FALSE,WhatsApp Bot
val_2121,Lerato Molefe,Agricultural Day Labourer,1159,Tier 1 (Phone Verified),Female,18-24,27.00273682,FALSE,Mobile App (Android)
val_2122,Abena Boateng,On-Demand Handyman,1606,Tier 1 (Phone Verified),Female,45-54,58.89637285,FALSE,Mobile App (Android)
val_2123,Yaw Darko,E-commerce Reseller,736,Tier 0 (Unverified),Non-Binary,18-24,98.72946028,TRUE,Web
val_2124,Adwoa Acheampong,Motorcycle Taxi Rider (Boda-Boda/Okada),514,Tier 3 (Address + Income Verified),Male,25-34,29.01668242,FALSE,WhatsApp Bot
val_2125,Brian Otieno,Online Freelancer (Tech/Design),282,Tier 3 (Address + Income Verified),Male,45-54,94.82711167,TRUE,Mobile App (iOS)
val_2126,Samuel Kamau,Online Freelancer (Tech/Design),1687,Tier 0 (Unverified),Non-Binary,35-44,33.03871196,FALSE,USSD
val_2127,Akosua Sarpong,Delivery Rider,732,Tier 0 (Unverified),Female,25-34,70.40977653,FALSE,USSD
val_2128,Tunde Adeyemi,Freelance Creative,1514,Tier 2 (ID Verified),Female,25-34,38.17343578,FALSE,Agent
val_2129,Samuel Kamau,Tutor / Private Instructor,606,Tier 1 (Phone Verified),Male,45-54,8.505222401,TRUE,WhatsApp Bot
val_2130,Kojo Ofori,Freelance Creative,1743,Tier 1 (Phone Verified),Male,55+,93.61893656,FALSE,Mobile App (iOS)
val_2131,Thandeka Mthembu,Logistics Driver (Truck/Van),1588,Tier 1 (Phone Verified),Female,45-54,16.39279947,FALSE,USSD
val_2132,Kwame Asante,Informal Vendor,562,Tier 2 (ID Verified),Female,25-34,94.4691468,FALSE,Mobile App (iOS)
val_2133,Faith Achieng,Logistics Driver (Truck/Van),888,Tier 3 (Address + Income Verified),Prefer Not to Say,35-44,10.33068259,TRUE,USSD
val_2134,Mary Wairimu,Ride-Hailing Driver,1449,Tier 3 (Address + Income Verified),Prefer Not to Say,18-24,26.6947445,FALSE,Mobile App (iOS)
val_2135,Efua Antwi,E-commerce Reseller,413,Tier 1 (Phone Verified),Female,18-24,92.09234987,TRUE,Mobile App (iOS)
val_2136,Ama Owusu,Domestic Worker,43,Tier 3 (Address + Income Verified),Female,25-34,65.85408629,FALSE,Web
val_2137,Chukwuemeka Okonkwo,Logistics Driver (Truck/Van),527,Tier 2 (ID Verified),Female,25-34,18.94834358,TRUE,USSD
val_2138,Ama Owusu,Food Delivery Courier,1078,Tier 0 (Unverified),Non-Binary,55+,59.20933115,FALSE,Mobile App (iOS)
val_2139,Kevin Odhiambo,Freelance Creative,249,Tier 3 (Address + Income Verified),Female,55+,18.0391208,FALSE,Mobile App (Android)
val_2140,Kojo Ofori,Delivery Rider,608,Tier 1 (Phone Verified),Prefer Not to Say,18-24,87.44420677,TRUE,Mobile App (iOS)
val_2141,Palesa Motsepe,Informal Vendor,1677,Tier 2 (ID Verified),Prefer Not to Say,25-34,4.982860734,FALSE,WhatsApp Bot
val_2142,Lerato Molefe,Tutor / Private Instructor,137,Tier 2 (ID Verified),Female,18-24,52.97776978,TRUE,Web
val_2143,Yaw Darko,Delivery Rider,91,Tier 3 (Address + Income Verified),Male,18-24,6.347302583,TRUE,WhatsApp Bot
val_2144,David Mwangi,Food Delivery Courier,773,Tier 3 (Address + Income Verified),Male,25-34,69.50227511,TRUE,USSD
val_2145,Mary Wairimu,Freelance Creative,23,Tier 3 (Address + Income Verified),Prefer Not to Say,55+,93.57972352,FALSE,Web
val_2146,Fatima Abdullahi,Online Freelancer (Tech/Design),50,Tier 2 (ID Verified),Female,18-24,83.10664497,TRUE,WhatsApp Bot
val_2147,Bongani Ndlovu,Mobile Money Agent,334,Tier 1 (Phone Verified),Female,45-54,37.17278252,FALSE,Web
val_2148,Zanele Mokoena,Freelance Creative,186,Tier 1 (Phone Verified),Non-Binary,25-34,23.69049055,TRUE,Web
val_2149,Lungelo Zulu,Freelance Creative,1480,Tier 3 (Address + Income Verified),Prefer Not to Say,35-44,12.10274924,TRUE,USSD
val_2150,Esther Njeri,Domestic Worker,224,Tier 0 (Unverified),Female,55+,87.36239874,FALSE,Web
val_2151,Samuel Kamau,Market Trader,955,Tier 2 (ID Verified),Female,55+,8.110912905,TRUE,WhatsApp Bot
val_2152,Lungelo Zulu,Delivery Rider,1287,Tier 2 (ID Verified),Prefer Not to Say,55+,62.88291916,FALSE,Mobile App (Android)
val_2153,Ama Owusu,Logistics Driver (Truck/Van),1142,Tier 0 (Unverified),Male,35-44,36.72674695,TRUE,Mobile App (iOS)
val_2154,Kojo Ofori,Mobile Money Agent,1193,Tier 2 (ID Verified),Prefer Not to Say,18-24,99.57783184,FALSE,Mobile App (iOS)
val_2155,Lydia Chebet,Food Delivery Courier,653,Tier 1 (Phone Verified),Non-Binary,55+,50.88233135,TRUE,USSD
val_2156,Mary Wairimu,Agricultural Day Labourer,1623,Tier 1 (Phone Verified),Male,55+,54.87909497,TRUE,USSD
val_2157,Akosua Sarpong,Informal Vendor,125,Tier 2 (ID Verified),Male,55+,91.7888785,FALSE,Mobile App (Android)
val_2158,Thabo Nkosi,Delivery Rider,195,Tier 0 (Unverified),Non-Binary,35-44,96.96369033,FALSE,USSD
val_2159,Esther Njeri,Motorcycle Taxi Rider (Boda-Boda/Okada),1563,Tier 0 (Unverified),Prefer Not to Say,25-34,58.36364611,FALSE,Agent
val_2160,Thabo Nkosi,Ride-Hailing Driver,124,Tier 1 (Phone Verified),Male,18-24,79.61820747,FALSE,USSD
val_2161,Chidinma Okeke,Informal Vendor,350,Tier 2 (ID Verified),Non-Binary,25-34,63.47667491,TRUE,USSD
val_2162,Kevin Odhiambo,On-Demand Handyman,316,Tier 0 (Unverified),Prefer Not to Say,25-34,42.7400464,FALSE,Agent
val_2163,Mpho Sithole,Informal Vendor,60,Tier 1 (Phone Verified),Non-Binary,25-34,5.731535727,FALSE,Mobile App (Android)
val_2164,Lerato Molefe,On-Demand Handyman,213,Tier 1 (Phone Verified),Non-Binary,55+,71.77438735,TRUE,Mobile App (iOS)
val_2165,Mpho Sithole,Mobile Money Agent,1045,Tier 2 (ID Verified),Male,45-54,70.02627724,TRUE,Mobile App (iOS)
val_2166,Samuel Kamau,Domestic Worker,1207,Tier 1 (Phone Verified),Non-Binary,25-34,11.67023067,TRUE,Mobile App (iOS)
val_2167,Zanele Mokoena,Agricultural Day Labourer,152,Tier 0 (Unverified),Non-Binary,45-54,23.0068875,FALSE,Mobile App (iOS)
val_2168,Bongani Ndlovu,Market Trader,1720,Tier 2 (ID Verified),Male,45-54,73.21281869,TRUE,USSD
val_2169,Thandeka Mthembu,Online Freelancer (Tech/Design),174,Tier 3 (Address + Income Verified),Female,35-44,14.97119776,FALSE,USSD
val_2170,Chukwuemeka Okonkwo,Online Freelancer (Tech/Design),1254,Tier 2 (ID Verified),Prefer Not to Say,55+,69.09350344,TRUE,Mobile App (iOS)
val_2171,Adwoa Acheampong,Logistics Driver (Truck/Van),1461,Tier 1 (Phone Verified),Prefer Not to Say,55+,71.79771912,TRUE,Agent
val_2172,Thandeka Mthembu,Tutor / Private Instructor,950,Tier 1 (Phone Verified),Male,35-44,35.33438559,FALSE,Web
val_2173,Sipho Dlamini,Market Trader,897,Tier 0 (Unverified),Non-Binary,35-44,25.81818498,FALSE,Mobile App (Android)
val_2174,Chidinma Okeke,Motorcycle Taxi Rider (Boda-Boda/Okada),199,Tier 0 (Unverified),Non-Binary,25-34,37.30394111,FALSE,USSD
val_2175,Sipho Dlamini,E-commerce Reseller,440,Tier 1 (Phone Verified),Non-Binary,45-54,35.91966214,TRUE,Agent
val_2176,Babatunde Fashola,Informal Vendor,1553,Tier 2 (ID Verified),Non-Binary,55+,60.70198057,FALSE,WhatsApp Bot
val_2177,Lydia Chebet,Informal Vendor,636,Tier 1 (Phone Verified),Prefer Not to Say,45-54,74.38482997,FALSE,Mobile App (Android)
val_2178,Akosua Sarpong,Market Trader,62,Tier 3 (Address + Income Verified),Female,25-34,86.17526349,FALSE,USSD
val_2179,James Kipkoech,Freelance Creative,1331,Tier 2 (ID Verified),Non-Binary,35-44,2.9992284,TRUE,Mobile App (iOS)
val_2180,Efua Antwi,Mobile Money Agent,1248,Tier 0 (Unverified),Non-Binary,45-54,72.65515574,FALSE,Agent
val_2181,Chidinma Okeke,Logistics Driver (Truck/Van),121,Tier 2 (ID Verified),Non-Binary,18-24,31.41860183,FALSE,Agent
val_2182,Yaw Darko,Ride-Hailing Driver,93,Tier 2 (ID Verified),Prefer Not to Say,35-44,83.86420107,FALSE,USSD
val_2183,Akosua Sarpong,Freelance Creative,212,Tier 0 (Unverified),Male,45-54,7.571695974,FALSE,Agent
val_2184,Akosua Sarpong,Food Delivery Courier,92,Tier 1 (Phone Verified),Prefer Not to Say,35-44,55.11745102,TRUE,Mobile App (iOS)
val_2185,Grace Wanjiku,Logistics Driver (Truck/Van),1125,Tier 3 (Address + Income Verified),Non-Binary,45-54,54.86735898,FALSE,USSD
val_2186,Samuel Kamau,E-commerce Reseller,242,Tier 1 (Phone Verified),Prefer Not to Say,55+,32.65114622,FALSE,WhatsApp Bot
val_2187,Brian Otieno,Motorcycle Taxi Rider (Boda-Boda/Okada),1108,Tier 1 (Phone Verified),Female,18-24,97.03065974,FALSE,Agent
val_2188,James Kipkoech,Food Delivery Courier,321,Tier 0 (Unverified),Female,35-44,10.69231512,TRUE,Mobile App (Android)
val_2189,Abena Boateng,Ride-Hailing Driver,1775,Tier 0 (Unverified),Male,45-54,13.63972335,FALSE,Web
val_2190,David Mwangi,E-commerce Reseller,1325,Tier 1 (Phone Verified),Prefer Not to Say,55+,64.42595982,TRUE,Web
val_2191,Kevin Odhiambo,Tutor / Private Instructor,683,Tier 3 (Address + Income Verified),Prefer Not to Say,35-44,51.42992246,TRUE,Mobile App (Android)
val_2192,Grace Wanjiku,Domestic Worker,782,Tier 3 (Address + Income Verified),Female,55+,26.44671286,TRUE,WhatsApp Bot
val_2193,Yusuf Musa,Online Freelancer (Tech/Design),118,Tier 2 (ID Verified),Male,25-34,30.42717965,FALSE,Agent
val_2194,Nana Adjei,Informal Vendor,100,Tier 3 (Address + Income Verified),Non-Binary,35-44,15.70233087,TRUE,Mobile App (Android)
val_2195,Thabo Nkosi,Online Freelancer (Tech/Design),981,Tier 2 (ID Verified),Non-Binary,55+,86.77641389,TRUE,Mobile App (iOS)
val_2196,Grace Wanjiku,Freelance Creative,41,Tier 2 (ID Verified),Non-Binary,35-44,56.95188731,TRUE,Mobile App (Android)
val_2197,Lungelo Zulu,Tutor / Private Instructor,1165,Tier 1 (Phone Verified),Male,25-34,24.48345762,FALSE,WhatsApp Bot
val_2198,Kofi Mensah,Food Delivery Courier,698,Tier 0 (Unverified),Prefer Not to Say,35-44,39.34207577,FALSE,Mobile App (Android)
val_2199,Emeka Obi,Mobile Money Agent,254,Tier 1 (Phone Verified),Female,45-54,90.66850543,FALSE,Mobile App (iOS)
val_2200,David Mwangi,Agricultural Day Labourer,978,Tier 3 (Address + Income Verified),Non-Binary,55+,88.68411617,FALSE,USSD
val_2201,Chukwuemeka Okonkwo,Freelance Creative,1009,Tier 2 (ID Verified),Prefer Not to Say,45-54,6.910669111,TRUE,WhatsApp Bot
val_2202,Aisha Bello,Food Delivery Courier,1362,Tier 3 (Address + Income Verified),Non-Binary,18-24,65.41001383,FALSE,Mobile App (Android)
val_2203,Esther Njeri,Motorcycle Taxi Rider (Boda-Boda/Okada),361,Tier 0 (Unverified),Male,18-24,15.2971171,TRUE,Agent
val_2204,James Kipkoech,Ride-Hailing Driver,999,Tier 0 (Unverified),Prefer Not to Say,55+,21.08833655,TRUE,Mobile App (iOS)
val_2205,Nomvula Khumalo,E-commerce Reseller,1542,Tier 1 (Phone Verified),Non-Binary,35-44,86.42075922,TRUE,Agent
val_2206,Amara Nwosu,Tutor / Private Instructor,493,Tier 1 (Phone Verified),Prefer Not to Say,25-34,89.51903175,FALSE,Agent
val_2207,Zanele Mokoena,Food Delivery Courier,1525,Tier 3 (Address + Income Verified),Non-Binary,25-34,8.269191589,TRUE,Mobile App (Android)
val_2208,Chidinma Okeke,Mobile Money Agent,1320,Tier 1 (Phone Verified),Prefer Not to Say,18-24,87.39233295,FALSE,Mobile App (iOS)
val_2209,Amara Nwosu,Tutor / Private Instructor,784,Tier 2 (ID Verified),Prefer Not to Say,18-24,72.84935528,FALSE,Agent
val_2210,Efua Antwi,Informal Vendor,1612,Tier 2 (ID Verified),Male,45-54,77.57103633,FALSE,Mobile App (Android)
val_2211,Sipho Dlamini,Ride-Hailing Driver,1765,Tier 1 (Phone Verified),Male,45-54,79.18153276,TRUE,USSD
val_2212,Yaw Darko,E-commerce Reseller,432,Tier 3 (Address + Income Verified),Male,35-44,50.72332717,FALSE,Mobile App (Android)
val_2213,Babatunde Fashola,Delivery Rider,1789,Tier 0 (Unverified),Prefer Not to Say,18-24,94.6907643,FALSE,Mobile App (iOS)
val_2214,Babatunde Fashola,Food Delivery Courier,4,Tier 0 (Unverified),Male,45-54,20.0359604,TRUE,Mobile App (Android)
val_2215,Faith Achieng,Food Delivery Courier,236,Tier 2 (ID Verified),Female,55+,50.49651075,TRUE,Mobile App (Android)
val_2216,James Kipkoech,On-Demand Handyman,78,Tier 2 (ID Verified),Prefer Not to Say,55+,31.85525799,TRUE,Web
val_2217,Thandeka Mthembu,Delivery Rider,671,Tier 1 (Phone Verified),Female,25-34,82.24312428,TRUE,Web
val_2218,Grace Wanjiku,Food Delivery Courier,1710,Tier 3 (Address + Income Verified),Male,45-54,8.270071213,FALSE,WhatsApp Bot
val_2219,Fatima Abdullahi,Food Delivery Courier,1096,Tier 0 (Unverified),Female,25-34,43.36784869,TRUE,Web
val_2220,Bongani Ndlovu,Market Trader,1125,Tier 1 (Phone Verified),Male,55+,77.34776562,FALSE,Mobile App (iOS)
val_2221,Emeka Obi,On-Demand Handyman,154,Tier 0 (Unverified),Female,55+,31.23409116,TRUE,WhatsApp Bot
val_2222,Aisha Bello,Market Trader,942,Tier 0 (Unverified),Non-Binary,25-34,24.04762843,FALSE,WhatsApp Bot
val_2223,Kevin Odhiambo,Freelance Creative,698,Tier 2 (ID Verified),Non-Binary,35-44,26.25491548,FALSE,Mobile App (Android)
val_2224,Kevin Odhiambo,E-commerce Reseller,875,Tier 2 (ID Verified),Non-Binary,25-34,71.35901074,TRUE,Mobile App (Android)
val_2225,Yaw Darko,On-Demand Handyman,476,Tier 2 (ID Verified),Male,45-54,28.67826758,TRUE,WhatsApp Bot
val_2226,Palesa Motsepe,Ride-Hailing Driver,368,Tier 3 (Address + Income Verified),Prefer Not to Say,25-34,40.26835455,TRUE,WhatsApp Bot
val_2227,Bongani Ndlovu,Online Freelancer (Tech/Design),1738,Tier 0 (Unverified),Female,45-54,54.56680874,FALSE,WhatsApp Bot
val_2228,Grace Wanjiku,Online Freelancer (Tech/Design),1019,Tier 2 (ID Verified),Female,55+,94.07600789,FALSE,Mobile App (iOS)
val_2229,Thandeka Mthembu,On-Demand Handyman,751,Tier 0 (Unverified),Non-Binary,55+,79.43475599,FALSE,WhatsApp Bot
val_2230,Akosua Sarpong,Domestic Worker,134,Tier 3 (Address + Income Verified),Male,18-24,18.52816642,TRUE,Web
val_2231,Tunde Adeyemi,Agricultural Day Labourer,1392,Tier 2 (ID Verified),Female,18-24,88.30842325,TRUE,Web
val_2232,Bongani Ndlovu,Mobile Money Agent,862,Tier 3 (Address + Income Verified),Female,55+,84.47674332,FALSE,Agent
val_2233,Amara Nwosu,Market Trader,706,Tier 2 (ID Verified),Male,18-24,74.52245196,TRUE,Mobile App (Android)
val_2234,Abena Boateng,Market Trader,1217,Tier 1 (Phone Verified),Prefer Not to Say,35-44,51.69059748,TRUE,Web
val_2235,Nomvula Khumalo,Delivery Rider,240,Tier 2 (ID Verified),Female,55+,6.981495526,TRUE,WhatsApp Bot
val_2236,Chidinma Okeke,Logistics Driver (Truck/Van),973,Tier 3 (Address + Income Verified),Male,35-44,71.15052414,FALSE,WhatsApp Bot
val_2237,Brian Otieno,Freelance Creative,1576,Tier 0 (Unverified),Female,18-24,51.83421704,TRUE,Agent
val_2238,Lydia Chebet,Freelance Creative,847,Tier 3 (Address + Income Verified),Prefer Not to Say,55+,30.97749258,FALSE,USSD
val_2239,Palesa Motsepe,Tutor / Private Instructor,0,Tier 2 (ID Verified),Non-Binary,45-54,0.993800002,FALSE,Web
val_2240,Yusuf Musa,E-commerce Reseller,419,Tier 0 (Unverified),Non-Binary,25-34,23.10489808,TRUE,Mobile App (Android)
val_2241,Nana Adjei,On-Demand Handyman,102,Tier 3 (Address + Income Verified),Prefer Not to Say,45-54,60.56901776,TRUE,Mobile App (Android)
val_2242,James Kipkoech,Food Delivery Courier,913,Tier 0 (Unverified),Male,45-54,11.23065863,TRUE,USSD
val_2243,Babatunde Fashola,Freelance Creative,665,Tier 2 (ID Verified),Non-Binary,35-44,65.54187066,TRUE,USSD
val_2244,Kojo Ofori,Agricultural Day Labourer,241,Tier 0 (Unverified),Female,55+,81.96720888,FALSE,Mobile App (iOS)
val_2245,Zanele Mokoena,Mobile Money Agent,1254,Tier 0 (Unverified),Non-Binary,45-54,31.81783407,FALSE,Mobile App (Android)
val_2246,Abena Boateng,Delivery Rider,322,Tier 2 (ID Verified),Prefer Not to Say,25-34,8.198553945,TRUE,Mobile App (iOS)
val_2247,Fatima Abdullahi,Logistics Driver (Truck/Van),623,Tier 2 (ID Verified),Male,55+,13.96987904,TRUE,Agent
val_2248,Emeka Obi,Mobile Money Agent,1803,Tier 2 (ID Verified),Male,55+,35.79089325,FALSE,Agent
val_2249,Kevin Odhiambo,Agricultural Day Labourer,121,Tier 1 (Phone Verified),Prefer Not to Say,18-24,81.34342528,FALSE,Mobile App (iOS)
val_2250,Kwame Asante,Market Trader,452,Tier 3 (Address + Income Verified),Female,25-34,63.42787197,TRUE,Mobile App (iOS)
val_2251,Kofi Mensah,Domestic Worker,580,Tier 0 (Unverified),Female,45-54,86.78876481,FALSE,WhatsApp Bot
val_2252,Chidinma Okeke,Informal Vendor,928,Tier 3 (Address + Income Verified),Male,55+,99.44271126,TRUE,Mobile App (Android)
val_2253,Kwame Asante,Online Freelancer (Tech/Design),447,Tier 1 (Phone Verified),Female,45-54,20.25662029,FALSE,USSD
val_2254,Grace Wanjiku,Food Delivery Courier,1771,Tier 2 (ID Verified),Male,35-44,69.48214362,FALSE,Web
val_2255,Efua Antwi,Agricultural Day Labourer,9,Tier 3 (Address + Income Verified),Male,25-34,46.65167001,FALSE,USSD
val_2256,Nomvula Khumalo,Online Freelancer (Tech/Design),1731,Tier 1 (Phone Verified),Male,18-24,49.34780609,FALSE,Web
val_2257,Nana Adjei,On-Demand Handyman,976,Tier 1 (Phone Verified),Male,55+,32.55814036,TRUE,Mobile App (Android)
val_2258,Chukwuemeka Okonkwo,Delivery Rider,69,Tier 3 (Address + Income Verified),Prefer Not to Say,35-44,34.2512215,TRUE,WhatsApp Bot
val_2259,Thandeka Mthembu,Delivery Rider,212,Tier 3 (Address + Income Verified),Prefer Not to Say,35-44,67.62819484,TRUE,Mobile App (Android)
val_2260,Chukwuemeka Okonkwo,Food Delivery Courier,188,Tier 0 (Unverified),Prefer Not to Say,55+,62.08029172,TRUE,USSD
val_2261,Thandeka Mthembu,Motorcycle Taxi Rider (Boda-Boda/Okada),524,Tier 2 (ID Verified),Male,18-24,31.85035706,FALSE,Mobile App (iOS)
val_2262,Aisha Bello,Informal Vendor,608,Tier 1 (Phone Verified),Female,25-34,11.85809188,TRUE,Mobile App (iOS)
val_2263,Kwame Asante,Tutor / Private Instructor,1170,Tier 2 (ID Verified),Female,55+,57.82412873,TRUE,Web
val_2264,Babatunde Fashola,E-commerce Reseller,568,Tier 1 (Phone Verified),Non-Binary,25-34,73.9396345,FALSE,Agent
val_2265,Ngozi Eze,Domestic Worker,1324,Tier 0 (Unverified),Male,55+,55.86217902,TRUE,WhatsApp Bot
val_2266,Efua Antwi,Informal Vendor,536,Tier 3 (Address + Income Verified),Male,55+,0.365067346,TRUE,Web
val_2267,Adwoa Acheampong,Mobile Money Agent,481,Tier 2 (ID Verified),Prefer Not to Say,18-24,28.23155125,FALSE,Mobile App (Android)
val_2268,Babatunde Fashola,E-commerce Reseller,502,Tier 1 (Phone Verified),Female,35-44,77.85793396,FALSE,USSD
val_2269,Thandeka Mthembu,Domestic Worker,601,Tier 0 (Unverified),Prefer Not to Say,45-54,74.25482053,FALSE,Mobile App (Android)
val_2270,Samuel Kamau,Freelance Creative,1529,Tier 0 (Unverified),Male,35-44,1.041025254,FALSE,WhatsApp Bot
val_2271,Samuel Kamau,Ride-Hailing Driver,450,Tier 1 (Phone Verified),Prefer Not to Say,25-34,47.02962328,FALSE,Web
val_2272,Grace Wanjiku,Domestic Worker,498,Tier 2 (ID Verified),Non-Binary,18-24,43.73181727,FALSE,Web
val_2273,James Kipkoech,Logistics Driver (Truck/Van),1747,Tier 1 (Phone Verified),Prefer Not to Say,18-24,65.22813763,TRUE,Mobile App (Android)
val_2274,Fatima Abdullahi,Motorcycle Taxi Rider (Boda-Boda/Okada),1193,Tier 2 (ID Verified),Non-Binary,18-24,12.49800401,TRUE,Mobile App (iOS)
val_2275,Kevin Odhiambo,Food Delivery Courier,347,Tier 1 (Phone Verified),Prefer Not to Say,25-34,62.14152329,FALSE,Web
val_2276,Yusuf Musa,Food Delivery Courier,1585,Tier 0 (Unverified),Female,25-34,94.69180202,FALSE,WhatsApp Bot
val_2277,Tunde Adeyemi,Logistics Driver (Truck/Van),334,Tier 2 (ID Verified),Female,55+,37.17495346,TRUE,Agent
val_2278,David Mwangi,E-commerce Reseller,296,Tier 0 (Unverified),Male,35-44,33.73564177,TRUE,USSD
val_2279,Nana Adjei,Domestic Worker,812,Tier 0 (Unverified),Male,18-24,2.827351437,FALSE,WhatsApp Bot
val_2280,Sipho Dlamini,On-Demand Handyman,1262,Tier 0 (Unverified),Prefer Not to Say,18-24,5.739505896,TRUE,WhatsApp Bot
val_2281,David Mwangi,Freelance Creative,345,Tier 1 (Phone Verified),Female,18-24,93.15724469,TRUE,USSD
val_2282,Samuel Kamau,Agricultural Day Labourer,1375,Tier 2 (ID Verified),Male,25-34,97.55018465,FALSE,Mobile App (iOS)
val_2283,Nomvula Khumalo,Ride-Hailing Driver,286,Tier 3 (Address + Income Verified),Female,45-54,0.564170044,FALSE,WhatsApp Bot
val_2284,Efua Antwi,Motorcycle Taxi Rider (Boda-Boda/Okada),1427,Tier 0 (Unverified),Female,18-24,90.06796863,TRUE,WhatsApp Bot
val_2285,Zanele Mokoena,Logistics Driver (Truck/Van),175,Tier 0 (Unverified),Non-Binary,35-44,17.39600307,FALSE,WhatsApp Bot
val_2286,Mpho Sithole,On-Demand Handyman,848,Tier 0 (Unverified),Male,35-44,56.13587187,FALSE,WhatsApp Bot
val_2287,Thabo Nkosi,Delivery Rider,1168,Tier 1 (Phone Verified),Male,18-24,67.81409235,TRUE,USSD
val_2288,Bongani Ndlovu,Mobile Money Agent,484,Tier 0 (Unverified),Non-Binary,18-24,35.90587106,FALSE,USSD
val_2289,Kevin Odhiambo,Ride-Hailing Driver,1117,Tier 1 (Phone Verified),Male,25-34,52.89880918,FALSE,Mobile App (iOS)
val_2290,Faith Achieng,Agricultural Day Labourer,1257,Tier 3 (Address + Income Verified),Female,18-24,62.75421882,TRUE,Agent
val_2291,Samuel Kamau,Informal Vendor,1187,Tier 1 (Phone Verified),Non-Binary,45-54,19.39262994,TRUE,Mobile App (iOS)
val_2292,Chidinma Okeke,Freelance Creative,724,Tier 2 (ID Verified),Non-Binary,55+,99.42566216,FALSE,Mobile App (Android)
val_2293,Adwoa Acheampong,Market Trader,1412,Tier 2 (ID Verified),Male,45-54,20.38818356,TRUE,Mobile App (Android)
val_2294,Kojo Ofori,Food Delivery Courier,1336,Tier 0 (Unverified),Non-Binary,45-54,1.033846469,FALSE,Agent
val_2295,Thabo Nkosi,Market Trader,595,Tier 0 (Unverified),Male,45-54,94.42845921,TRUE,WhatsApp Bot
val_2296,Emeka Obi,Freelance Creative,1339,Tier 1 (Phone Verified),Male,55+,42.91277009,FALSE,Web
val_2297,Lydia Chebet,Food Delivery Courier,1677,Tier 1 (Phone Verified),Male,18-24,39.86197189,FALSE,Mobile App (Android)
val_2298,Yusuf Musa,Mobile Money Agent,1491,Tier 0 (Unverified),Non-Binary,55+,27.56713185,TRUE,USSD
val_2299,Palesa Motsepe,Logistics Driver (Truck/Van),1338,Tier 2 (ID Verified),Non-Binary,35-44,2.583192679,TRUE,Mobile App (Android)
val_2300,Brian Otieno,Informal Vendor,1399,Tier 1 (Phone Verified),Non-Binary,35-44,26.45681934,FALSE,Web
val_2301,Amara Nwosu,Freelance Creative,1469,Tier 1 (Phone Verified),Male,45-54,39.33003426,FALSE,USSD
val_2302,Kofi Mensah,Tutor / Private Instructor,527,Tier 2 (ID Verified),Female,35-44,52.03292489,TRUE,Web
val_2303,Palesa Motsepe,Food Delivery Courier,1316,Tier 3 (Address + Income Verified),Male,25-34,45.76442201,FALSE,Agent
val_2304,Mpho Sithole,Online Freelancer (Tech/Design),364,Tier 3 (Address + Income Verified),Female,18-24,87.90362077,TRUE,Agent
val_2305,Ngozi Eze,Freelance Creative,654,Tier 3 (Address + Income Verified),Male,18-24,91.13298619,FALSE,WhatsApp Bot
val_2306,Esther Njeri,Domestic Worker,1706,Tier 1 (Phone Verified),Non-Binary,18-24,31.71549218,TRUE,Agent
val_2307,Emeka Obi,Food Delivery Courier,516,Tier 0 (Unverified),Prefer Not to Say,25-34,95.95545939,TRUE,Agent
val_2308,Samuel Kamau,Informal Vendor,1540,Tier 0 (Unverified),Prefer Not to Say,45-54,86.49341721,FALSE,Mobile App (iOS)
val_2309,Ama Owusu,Freelance Creative,771,Tier 1 (Phone Verified),Male,25-34,92.76348165,FALSE,Agent
val_2310,Grace Wanjiku,Online Freelancer (Tech/Design),383,Tier 1 (Phone Verified),Male,35-44,70.63308824,FALSE,Mobile App (iOS)
val_2311,Tunde Adeyemi,Motorcycle Taxi Rider (Boda-Boda/Okada),177,Tier 0 (Unverified),Male,18-24,19.82718433,TRUE,USSD
val_2312,Kwame Asante,E-commerce Reseller,1001,Tier 0 (Unverified),Prefer Not to Say,35-44,19.52277927,TRUE,USSD
val_2313,Tunde Adeyemi,Delivery Rider,824,Tier 0 (Unverified),Prefer Not to Say,55+,90.86515631,TRUE,Web
val_2314,Chidinma Okeke,Online Freelancer (Tech/Design),933,Tier 2 (ID Verified),Male,25-34,50.70454599,TRUE,Agent
val_2315,Chukwuemeka Okonkwo,Mobile Money Agent,78,Tier 1 (Phone Verified),Prefer Not to Say,35-44,89.04673072,FALSE,Mobile App (iOS)
val_2316,Ngozi Eze,Agricultural Day Labourer,489,Tier 0 (Unverified),Non-Binary,55+,72.05478792,TRUE,Web
val_2317,Mary Wairimu,Online Freelancer (Tech/Design),7,Tier 2 (ID Verified),Male,45-54,21.25123043,FALSE,Mobile App (iOS)
val_2318,Lungelo Zulu,Domestic Worker,552,Tier 3 (Address + Income Verified),Female,25-34,38.47598201,TRUE,Mobile App (Android)
val_2319,Sipho Dlamini,Ride-Hailing Driver,1700,Tier 1 (Phone Verified),Female,18-24,96.7825215,TRUE,Agent
val_2320,Ngozi Eze,Food Delivery Courier,278,Tier 1 (Phone Verified),Prefer Not to Say,55+,1.958276144,TRUE,Mobile App (iOS)
